game_id,date,time,round,meet_seq,home_team,away_team,home_score,away_score,stadium,stadium_full,attendance,game_status,end_yn,broadcast,weekday,referee,weather,temperature,humidity,is_derby,day_of_week,is_weekend,month,season_half,home_rank_before,away_rank_before,home_points_before,away_points_before,home_played_before,away_played_before,rank_difference,home_is_upper_split,away_is_upper_split,home_is_lower_split,away_is_lower_split,home_is_relegation,away_is_relegation,home_relegation_danger,away_relegation_danger,home_is_acl,away_is_acl,home_split_group,away_split_group,home_detailed_group,away_detailed_group,is_cross_split,home_form_points,away_form_points,home_recent_wins,away_recent_wins,form_difference
77,2025-05-11,19:00,13,1,강원,김천,0,4,춘천 송암,춘천 송암 스포츠타운,3628,FE,Y,IB SPORTS//KFN//COUPANGPLAY,일,설태환,맑음,20,55,0,Sunday,1,5,상반기,7,4,17,20,12,12,3,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,10,6,3,2,4
78,2025-05-11,19:00,13,1,광주,전북,0,1,광주 월드컵,광주 월드컵 경기장,8444,FE,Y,skySports//COUPANGPLAY,일,이동준,맑음,16,60,0,Sunday,1,5,상반기,5,4,19,22,12,12,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,9,11,3,3,-2
79,2025-05-17,16:30,14,1,전북,안양,2,0,전주 월드컵,전주 월드컵 경기장,21021,FE,Y,skySports//COUPANGPLAY,토,김종혁,맑음,26,60,0,Saturday,1,5,상반기,2,7,25,17,13,14,5,1,0,0,1,0,0,0,0,1,0,상위스플릿,하위스플릿,ACL권,중위권,1,13,5,4,1,8
80,2025-05-17,19:00,14,1,강원,울산,1,1,춘천 송암,춘천 송암 스포츠타운,6920,FE,Y,skySports//COUPANGPLAY,토,송민석,흐리고,23,59,0,Saturday,1,5,상반기,8,3,17,24,13,15,5,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,7,10,2,3,-3
81,2025-05-17,19:00,14,1,김천,제주,1,1,김천 종합,김천 종합 운동장,1771,FE,Y,IB SPORTS//KFN//COUPANGPLAY,토,박병진,맑음,27.7,42,0,Saturday,1,5,상반기,4,12,23,11,13,13,8,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,상위권,강등권,1,9,3,3,1,6
83,2025-05-18,16:30,14,1,대구,서울,0,1,대구iM뱅크PARK,대구iM뱅크PARK,11699,FE,Y,skySports//COUPANGPLAY,일,고형진,맑음,22.8,34,0,Sunday,1,5,상반기,12,9,11,15,13,13,3,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,4,2,1,0,2
84,2025-05-18,19:00,14,1,수원FC,대전,3,0,수원 종합,수원 종합 운동장,3579,FE,Y,skySports//COUPANGPLAY,일,김우성,맑음,19.8,32,0,Sunday,1,5,상반기,12,2,11,28,13,14,10,0,1,1,0,1,0,1,0,0,1,하위스플릿,상위스플릿,강등권,ACL권,1,4,11,1,3,-7
82,2025-05-18,16:30,14,1,포항,광주,0,1,포항 스틸야드,포항 스틸야드,9819,FE,Y,IB SPORTS//COUPANGPLAY,일,김대용,맑음,18,59,0,Sunday,1,5,상반기,5,6,19,19,13,13,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,7,6,2,2,1
85,2025-05-23,19:30,15,1,제주,전북,0,0,제주 월드컵,제주 월드컵 경기장,6224,FE,Y,skySports//COUPANGPLAY,금,고형진,비,17,87,0,Friday,0,5,상반기,11,1,12,28,14,14,10,0,1,1,0,0,0,1,0,0,1,하위스플릿,상위스플릿,강등위기,ACL권,1,1,13,0,4,-12
86,2025-05-23,19:30,15,1,안양,포항,0,2,안양 종합,안양 종합 운동장,6124,FE,Y,IB SPORTS//COUPANGPLAY,금,박병진,흐림,21.7,40,0,Friday,0,5,상반기,9,6,17,19,15,14,3,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,5,7,1,2,-2
87,2025-05-24,16:30,15,1,서울,수원FC,1,1,서울 월드컵,서울 월드컵 경기장,25578,FE,Y,skySports//COUPANGPLAY,토,최광호,흐림,17.3,60,1,Saturday,1,5,상반기,7,10,18,14,14,14,3,0,0,1,1,0,0,0,1,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,5,7,1,2,-2
88,2025-05-24,19:00,15,1,울산,김천,3,2,울산 문수,울산 문수 축구경기장,16012,FE,Y,IB SPORTS//KFN//COUPANGPLAY,토,이동준,흐리고,12,90,0,Saturday,1,5,상반기,3,4,25,24,16,14,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,8,10,2,3,-2
89,2025-05-24,19:00,15,1,대전,대구,2,1,대전 월드컵,대전 월드컵 경기장,10417,FE,Y,skySports//COUPANGPLAY,토,신용준,흐림,14.4,78,0,Saturday,1,5,상반기,3,12,28,11,15,14,9,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,상위권,강등권,1,8,4,2,1,4
90,2025-05-25,16:30,15,1,광주,강원,0,1,광주 월드컵,광주 월드컵 경기장,4554,FE,Y,skySports//COUPANGPLAY,일,김종혁,맑음,24.5,43,0,Sunday,1,5,상반기,6,8,22,18,14,14,2,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,9,5,3,1,4
91,2025-05-27,19:30,16,1,수원FC,제주,0,1,수원 종합,수원 종합 운동장,1884,FE,Y,IB SPORTS//COUPANGPLAY,화,김대용,맑음,24.3,55,0,Tuesday,0,5,상반기,10,11,15,13,15,15,1,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등위기,0,8,2,2,0,6
92,2025-05-27,19:30,16,1,대전,포항,1,3,대전 월드컵,대전 월드컵 경기장,5833,FE,Y,JTBC G&S//COUPANGPLAY,화,최광호,맑음,25.3,36,0,Tuesday,0,5,상반기,1,5,31,22,16,15,4,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,상위권,0,8,7,2,2,1
93,2025-05-27,19:30,16,1,대구,전북,0,4,대구iM뱅크PARK,대구iM뱅크PARK,7994,FE,Y,skySports//COUPANGPLAY,화,이동준,맑음,27.3,26,0,Tuesday,0,5,상반기,12,2,11,29,15,15,10,0,1,1,0,1,0,1,0,0,1,하위스플릿,상위스플릿,강등권,ACL권,1,4,11,1,3,-7
94,2025-05-28,19:30,16,1,김천,서울,0,1,김천 종합,김천 종합 운동장,2040,FE,Y,JTBC G&S//KFN//COUPANGPLAY,수,고형진,맑음,26.6,32,0,Wednesday,0,5,상반기,5,8,24,19,15,15,3,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,7,6,2,1,1
95,2025-05-28,19:30,16,1,강원,안양,1,3,춘천 송암,춘천 송암 스포츠타운,3135,FE,Y,IB SPORTS//COUPANGPLAY,수,김우성,비,19.5,75,0,Wednesday,0,5,상반기,8,9,21,17,15,16,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,8,2,2,0,6
96,2025-05-28,19:30,16,1,광주,울산,1,1,광주 월드컵,광주 월드컵 경기장,2933,FE,Y,skySports//COUPANGPLAY,수,박병진,맑음,24,53,0,Wednesday,0,5,상반기,7,3,22,28,15,17,4,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,6,11,2,3,-5
97,2025-05-31,19:00,17,1,서울,제주,1,3,서울 월드컵,서울 월드컵 경기장,24270,FE,Y,JTBC G&S//COUPANGPLAY,토,이동준,흐림,23.5,50,0,Saturday,1,5,상반기,7,10,22,16,16,16,3,0,0,1,1,0,0,0,1,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,9,5,2,1,4
98,2025-05-31,19:00,17,1,전북,울산,3,1,전주 월드컵,전주 월드컵 경기장,31830,FE,Y,skySports//COUPANGPLAY,토,김대용,맑음,24,49,1,Saturday,1,5,상반기,1,3,32,29,16,18,2,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,상위권,0,11,9,3,2,2
99,2025-05-31,19:00,17,1,안양,대전,1,1,안양 종합,안양 종합 운동장,8752,FE,Y,IB SPORTS//COUPANGPLAY,토,고형진,흐림,24.2,40,0,Saturday,1,5,상반기,9,2,20,31,17,17,7,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,5,5,1,1,0
101,2025-06-01,19:00,17,1,포항,강원,2,1,포항 스틸야드,포항 스틸야드,8944,FE,Y,JTBC G&S//COUPANGPLAY,일,김희곤,맑음,19,77,0,Sunday,1,6,상반기,5,9,25,21,16,16,4,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,10,7,3,2,3
102,2025-06-01,19:00,17,1,대구,광주,1,1,대구iM뱅크PARK,대구iM뱅크PARK,11111,FE,Y,skySports//COUPANGPLAY,일,최광호,맑음,30.5,24,1,Sunday,1,6,상반기,12,6,11,23,16,16,6,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,1,7,0,2,-6
100,2025-06-01,19:00,17,1,김천,수원FC,1,1,김천 종합,김천 종합 운동장,1533,FE,Y,IB SPORTS//KFN//COUPANGPLAY,일,박병진,맑음,29.9,28,0,Sunday,1,6,상반기,5,11,24,15,16,16,6,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,4,7,1,2,-3
103,2025-06-13,19:30,18,1,강원,전북,0,3,춘천 송암,춘천 송암 스포츠타운,6219,FE,Y,JTBC G&S//COUPANGPLAY,금,신용준,흐림,27,47,0,Friday,0,6,상반기,9,1,21,35,17,17,8,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,4,13,1,4,-9
104,2025-06-13,19:30,18,1,광주,서울,1,3,광주 월드컵,광주 월드컵 경기장,2746,FE,Y,skySports//COUPANGPLAY,금,김우성,비,23,85,0,Friday,0,6,상반기,6,7,24,22,17,17,1,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,5,8,1,2,-3
105,2025-06-14,19:00,18,1,김천,포항,1,0,김천 종합,김천 종합 운동장,2681,FE,Y,IB SPORTS//KFN//COUPANGPLAY,토,채상협,맑음,26.8,71,0,Saturday,1,6,상반기,5,4,25,28,17,17,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,5,12,1,4,-7
106,2025-06-14,19:00,18,1,수원FC,안양,1,2,수원 종합,수원 종합 운동장,7524,FE,Y,JTBC G&S//COUPANGPLAY,토,김용우,맑음,28.8,58,1,Saturday,1,6,상반기,11,8,16,21,17,18,3,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,중위권,0,5,5,1,1,0
107,2025-06-14,19:00,18,1,제주,대구,2,1,제주 월드컵,제주 월드컵 경기장,6542,FE,Y,GOLF&PBA//COUPANGPLAY,토,송민석,맑음,24,83,0,Saturday,1,6,상반기,10,12,19,12,17,17,2,0,0,1,1,0,1,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,8,2,2,0,6
109,2025-06-17,19:30,19,1,서울,강원,1,1,서울 월드컵,서울 월드컵 경기장,15290,FE,Y,skySports//COUPANGPLAY,화,최광호,맑음,28.4,61,0,Tuesday,0,6,상반기,6,10,25,21,18,18,4,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,10,4,3,1,6
110,2025-06-17,19:30,19,1,전북,수원FC,3,2,전주 월드컵,전주 월드컵 경기장,11355,FE,Y,JTBC G&S//COUPANGPLAY,화,김종혁,맑음,29,61,1,Tuesday,0,6,상반기,1,11,38,16,18,18,10,1,0,0,1,0,0,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,13,5,4,1,8
111,2025-06-17,19:30,19,1,대구,포항,1,1,대구iM뱅크PARK,대구iM뱅크PARK,9384,FE,Y,IB SPORTS//COUPANGPLAY,화,신용준,맑음,29.8,56,1,Tuesday,0,6,상반기,12,5,12,28,18,18,7,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,1,9,0,3,-8
112,2025-06-18,19:30,19,1,제주,광주,0,1,제주 월드컵,제주 월드컵 경기장,5307,FE,Y,IB SPORTS//COUPANGPLAY,수,박병진,맑음,25,77,0,Wednesday,0,6,상반기,9,8,22,24,18,18,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,11,5,3,1,6
113,2025-06-18,19:30,19,1,대전,김천,0,0,대전 월드컵,대전 월드컵 경기장,5016,FE,Y,JTBC G&S//KFN//COUPANGPLAY,수,이동준,맑음,31,45,0,Wednesday,0,6,상반기,2,5,32,28,18,18,3,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,상위권,0,5,5,1,1,0
115,2025-06-21,19:00,20,1,강원,대구,3,0,강릉하이원아레나,강릉하이원아레나,9256,FE,Y,IB SPORTS//COUPANGPLAY,토,김대용,흐림,26.4,59,0,Saturday,1,6,상반기,10,12,22,13,19,19,2,0,0,1,1,0,1,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,4,2,1,0,2
116,2025-06-21,19:00,20,1,포항,제주,2,1,포항 스틸야드,포항 스틸야드,6204,FE,Y,JTBC G&S//COUPANGPLAY,토,김우성,비,22,79,0,Saturday,1,6,상반기,5,9,29,22,19,19,4,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,10,10,3,3,0
117,2025-06-21,19:00,20,1,전북,서울,1,1,전주 월드컵,전주 월드컵 경기장,22862,FE,Y,skySports//COUPANGPLAY,토,고형진,비,21,94,1,Saturday,1,6,상반기,1,7,41,26,19,19,6,1,0,0,1,0,0,0,0,1,0,상위스플릿,하위스플릿,ACL권,중위권,1,13,8,4,2,5
118,2025-06-22,19:00,20,1,김천,안양,1,0,김천 종합,김천 종합 운동장,1774,FE,Y,IB SPORTS//KFN//COUPANGPLAY,일,송민석,맑음,28.9,44,0,Sunday,1,6,상반기,4,9,29,24,19,19,5,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,5,7,1,2,-2
120,2025-06-22,19:00,20,1,광주,대전,2,2,광주 월드컵,광주 월드컵 경기장,3055,FE,Y,skySports//COUPANGPLAY,일,채상협,맑음,24,70,0,Sunday,1,6,상반기,7,2,27,33,19,19,5,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,5,5,1,1,0
121,2025-06-27,19:30,21,1,김천,전북,1,2,김천 종합,김천 종합 운동장,3840,FE,Y,JTBC G&S//KFN//COUPANGPLAY,금,김대용,맑음,31.8,53,0,Friday,0,6,상반기,3,1,32,42,20,20,2,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,8,13,2,4,-5
122,2025-06-27,19:30,21,1,대전,제주,1,1,대전 월드컵,대전 월드컵 경기장,7097,FE,Y,IB SPORTS//COUPANGPLAY,금,신용준,맑음,30.4,53,0,Friday,0,6,상반기,2,10,34,22,20,20,8,1,0,0,1,0,0,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,6,9,1,3,-3
123,2025-06-28,19:00,21,1,수원FC,강원,1,2,수원 종합,수원 종합 운동장,3401,FE,Y,IB SPORTS//COUPANGPLAY,토,박병진,흐림,28.7,76,0,Saturday,1,6,상반기,11,8,16,25,19,20,3,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,중위권,0,2,4,0,1,-2
124,2025-06-28,19:00,21,1,안양,광주,1,2,안양 종합,안양 종합 운동장,7253,FE,Y,skySports//COUPANGPLAY,토,이동준,흐림,28.4,75,0,Saturday,1,6,상반기,9,6,24,28,20,20,3,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,7,6,2,1,1
126,2025-06-29,19:00,21,1,서울,포항,4,1,서울 월드컵,서울 월드컵 경기장,20036,FE,Y,skySports//COUPANGPLAY,일,김종혁,맑음,28.2,83,0,Sunday,1,6,상반기,8,4,27,32,20,20,4,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,8,10,2,3,-2
125,2025-07-12,19:00,21,1,울산,대구,2,2,울산 문수,울산 문수 축구경기장,14555,FE,Y,JTBC G&S//COUPANGPLAY,토,김용우,맑음,27,10,0,Saturday,1,7,하반기,7,12,29,13,19,20,5,0,0,1,1,0,1,0,1,0,0,하위스플릿,하위스플릿,중위권,강등권,0,8,2,2,0,6
127,2025-07-18,19:30,22,1,수원FC,광주,2,1,수원 종합,수원 종합 운동장,2036,FE,Y,JTBC G&S//COUPANGPLAY,금,송민석,흐림,27.7,73,0,Friday,0,7,하반기,11,5,16,31,20,21,6,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,1,8,0,2,-7
128,2025-07-18,19:30,22,1,대구,김천,2,3,대구iM뱅크PARK,대구iM뱅크PARK,8562,FE,Y,IB SPORTS//COUPANGPLAY,금,채상협,비,27,84,0,Friday,0,7,하반기,12,3,14,32,21,21,9,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,3,8,0,2,-5
131,2025-07-19,19:00,22,1,제주,안양,2,0,제주 월드컵,제주 월드컵 경기장,7120,FE,Y,IB SPORTS//COUPANGPLAY,토,김대용,맑음,28,86,0,Saturday,1,7,하반기,10,9,23,24,21,21,1,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,중위권,0,7,7,2,2,0
129,2025-07-19,19:00,22,1,강원,대전,2,2,강릉하이원아레나,강릉하이원아레나,10207,FE,Y,JTBC G&S//COUPANGPLAY,토,김종혁,맑음,31,60,0,Saturday,1,7,하반기,8,3,28,35,21,21,5,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,7,4,2,0,3
130,2025-07-19,19:00,22,1,포항,전북,2,3,포항 스틸야드,포항 스틸야드,13973,FE,Y,skySports//COUPANGPLAY,토,이동준,흐림,23,92,0,Saturday,1,7,하반기,4,1,32,45,21,21,3,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,7,13,2,4,-6
132,2025-07-20,19:00,22,1,서울,울산,1,0,서울 월드컵,서울 월드컵 경기장,24047,FE,Y,skySports//COUPANGPLAY,일,고형진,맑음,29.3,74,0,Sunday,1,7,하반기,7,6,30,30,21,20,1,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,8,6,2,1,2
133,2025-07-22,19:30,23,1,포항,수원FC,1,5,포항 스틸야드,포항 스틸야드,8260,FE,Y,JTBC G&S//COUPANGPLAY,화,김용우,맑음,35,46,0,Tuesday,0,7,하반기,5,11,32,19,22,21,6,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,4,4,1,1,0
134,2025-07-22,19:30,23,1,광주,김천,1,1,광주 월드컵,광주 월드컵 경기장,1710,FE,Y,skySports//COUPANGPLAY,화,이동준,흐림,29,75,0,Tuesday,0,7,하반기,6,3,31,35,22,22,3,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,7,10,2,3,-3
135,2025-07-22,19:30,23,1,안양,대구,4,0,안양 종합,안양 종합 운동장,5368,FE,Y,IB SPORTS//COUPANGPLAY,화,설태환,맑음,30.7,62,0,Tuesday,0,7,하반기,10,12,24,14,22,22,2,0,0,1,1,0,1,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,4,2,1,0,2
136,2025-07-23,19:30,23,1,울산,대전,1,2,울산 문수,울산 문수 축구경기장,8127,FE,Y,JTBC G&S//COUPANGPLAY,수,송민석,맑음,30.7,64,0,Wednesday,0,7,하반기,7,3,30,36,21,22,4,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,5,5,1,0,0
137,2025-07-23,19:30,23,1,제주,서울,3,2,제주 월드컵,제주 월드컵 경기장,7084,FE,Y,IB SPORTS//COUPANGPLAY,수,정동식,맑음,30,65,0,Wednesday,0,7,하반기,10,4,26,33,22,22,6,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,7,11,2,3,-4
138,2025-07-23,19:30,23,1,전북,강원,2,0,전주 월드컵,전주 월드컵 경기장,13795,FE,Y,skySports//COUPANGPLAY,수,정회수,맑음,33,63,0,Wednesday,0,7,하반기,1,9,48,29,22,22,8,1,0,0,1,0,0,0,0,1,0,상위스플릿,하위스플릿,ACL권,중위권,1,13,8,4,2,5
139,2025-07-26,19:00,24,1,김천,제주,3,1,김천 종합,김천 종합 운동장,1922,FE,Y,IB SPORTS//COUPANGPLAY,토,김종혁,맑음,33.8,54,0,Saturday,1,7,하반기,3,8,36,29,23,23,5,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,8,7,2,2,1
140,2025-07-26,19:00,24,1,수원FC,안양,2,1,수원 종합,수원 종합 운동장,8027,FE,Y,JTBC G&S//COUPANGPLAY,토,고형진,맑음,36,48,1,Saturday,1,7,하반기,11,10,22,27,22,23,1,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등위기,0,6,6,2,2,0
141,2025-07-26,19:00,24,1,광주,전북,1,2,광주 월드컵,광주 월드컵 경기장,9544,FE,Y,skySports//COUPANGPLAY,토,김우성,맑음,31,60,0,Saturday,1,7,하반기,5,1,32,51,23,23,4,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,8,13,2,4,-5
142,2025-07-27,19:00,24,1,강원,울산,2,2,강릉하이원아레나,강릉하이원아레나,9144,FE,Y,JTBC G&S//COUPANGPLAY,일,채상협,맑음,37.1,42,0,Sunday,1,7,하반기,9,7,29,30,23,22,2,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,8,2,2,0,6
143,2025-07-27,19:00,24,1,대전,서울,0,1,대전 월드컵,대전 월드컵 경기장,11029,FE,Y,skySports//COUPANGPLAY,일,김대용,맑음,35.4,53,0,Sunday,1,7,하반기,3,4,39,33,23,23,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,7,8,1,2,-1
144,2025-07-27,19:00,24,1,대구,포항,0,1,대구iM뱅크PARK,대구iM뱅크PARK,10153,FE,Y,IB SPORTS//COUPANGPLAY,일,이동준,맑음,35,47,1,Sunday,1,7,하반기,12,6,14,32,23,23,6,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,2,4,0,1,-2
119,2025-08-02,19:00,20,1,울산,수원FC,2,3,울산 문수,울산 문수 축구경기장,10197,FE,Y,JTBC G&S//COUPANGPLAY,토,신용준,맑음,31.1,69,0,Saturday,1,8,하반기,7,11,31,25,23,23,4,0,0,1,1,0,0,0,1,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,2,9,0,3,-7
145,2025-08-08,19:30,25,1,서울,대구,2,2,서울 월드컵,서울 월드컵 경기장,15778,FE,Y,JTBC G&S//COUPANGPLAY,금,김종혁,흐림,27.6,75,0,Friday,0,8,하반기,4,12,36,14,24,24,8,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,상위권,강등권,1,10,1,3,0,9
146,2025-08-08,19:30,25,1,전북,안양,2,1,전주 월드컵,전주 월드컵 경기장,21346,FE,Y,skySports//COUPANGPLAY,금,김대용,흐림,28,63,0,Friday,0,8,하반기,1,11,54,27,24,24,10,1,0,0,1,0,0,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,13,3,4,1,10
147,2025-08-09,19:30,25,1,울산,제주,1,0,울산 문수,울산 문수 축구경기장,10510,FE,Y,JTBC G&S//COUPANGPLAY,토,박병진,흐리고,24,88,0,Saturday,1,8,하반기,7,9,31,29,24,24,2,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,2,7,0,2,-5
148,2025-08-09,19:30,25,1,강원,김천,0,0,강릉하이원아레나,강릉하이원아레나,9415,FE,Y,IB SPORTS//COUPANGPLAY,토,신용준,흐림,27,74,0,Saturday,1,8,하반기,8,2,30,39,24,24,6,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,8,10,2,3,-2
149,2025-08-10,19:00,25,1,포항,광주,1,0,포항 스틸야드,포항 스틸야드,10020,FE,Y,skySports//COUPANGPLAY,일,송민석,맑음,27,73,0,Sunday,1,8,하반기,5,7,35,32,24,24,2,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,6,5,2,1,1
150,2025-08-10,19:00,25,1,대전,수원FC,3,2,대전 월드컵,대전 월드컵 경기장,9022,FE,Y,IB SPORTS//COUPANGPLAY,일,설태환,맑음,31.3,51,0,Sunday,1,8,하반기,3,10,39,28,24,24,7,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,6,12,1,4,-6
151,2025-08-15,19:00,26,1,제주,강원,0,0,제주 월드컵,제주 월드컵 경기장,8093,FE,Y,IB SPORTS//COUPANGPLAY,금,김우성,맑음,29,77,0,Friday,0,8,하반기,9,8,29,31,25,25,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,7,6,2,1,1
152,2025-08-15,19:00,26,1,안양,포항,0,1,안양 종합,안양 종합 운동장,8122,FE,Y,JTBC G&S//COUPANGPLAY,금,김종혁,맑음,30.2,66,0,Friday,0,8,하반기,11,4,27,38,25,25,7,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,3,6,1,2,-3
153,2025-08-16,19:00,26,1,전북,대구,3,0,전주 월드컵,전주 월드컵 경기장,23460,FE,Y,skySports//COUPANGPLAY,토,고형진,맑음,33,53,0,Saturday,1,8,하반기,1,12,57,15,25,25,11,1,0,0,1,0,1,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등권,1,15,2,5,0,13
154,2025-08-16,20:00,26,1,수원FC,울산,4,2,수원 종합,수원 종합 운동장,5702,FE,Y,IB SPORTS//COUPANGPLAY,토,송민석,맑음,29.7,69,0,Saturday,1,8,하반기,10,6,28,34,25,25,4,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,12,4,4,1,8
155,2025-08-17,19:00,26,1,김천,서울,6,2,김천 종합,김천 종합 운동장,2667,FE,Y,JTBC G&S//COUPANGPLAY,일,박병진,맑음,32.3,49,0,Sunday,1,8,하반기,4,5,40,37,25,25,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,8,10,2,3,-2
156,2025-08-17,19:00,26,1,광주,대전,2,0,광주 월드컵,광주 월드컵 경기장,3278,FE,Y,skySports//COUPANGPLAY,일,신용준,맑음,29,70,0,Sunday,1,8,하반기,7,3,32,42,25,25,4,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,4,8,1,2,-4
157,2025-08-23,19:00,27,1,김천,수원FC,3,2,김천 종합,김천 종합 운동장,2303,FE,Y,JTBC G&S//COUPANGPLAY,토,설태환,맑음,33,55,0,Saturday,1,8,하반기,2,9,43,31,26,26,7,1,0,0,1,0,0,0,0,1,0,상위스플릿,하위스플릿,ACL권,중위권,1,11,12,3,4,-1
