game_id,date,time,round,meet_seq,home_team,away_team,home_score,away_score,stadium,stadium_full,attendance,game_status,end_yn,broadcast,weekday,referee,weather,temperature,humidity,is_derby,day_of_week,is_weekend,month,season_half,home_rank_before,away_rank_before,home_points_before,away_points_before,home_played_before,away_played_before,rank_difference,home_is_upper_split,away_is_upper_split,home_is_lower_split,away_is_lower_split,home_is_relegation,away_is_relegation,home_relegation_danger,away_relegation_danger,home_is_acl,away_is_acl,home_split_group,away_split_group,home_detailed_group,away_detailed_group,is_cross_split,home_form_points,away_form_points,home_recent_wins,away_recent_wins,form_difference
95,2026-07-05,19:30,16,1,김천,제주,0,0,김천 종합,김천 종합 운동장,0,,N,,일,,,,,0,Sunday,1,7,상반기,1,8,0,0,0,0,-7,1,0,0,1,0,0,0,0,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,0,0,0,0,0
96,2026-07-05,19:30,16,1,광주,울산,0,0,광주 월드컵,광주 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,7,상반기,7,6,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,중위권,1,0,0,0,0,0
97,2026-07-11,19:30,17,1,울산,전북,0,0,울산 문수,울산 문수 축구경기장,0,,N,,토,,,,,0,Saturday,1,7,상반기,6,9,0,0,0,0,-3,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,중위권,강등위기,1,0,0,0,0,0
98,2026-07-11,19:30,17,1,김천,부천,0,0,김천 종합,김천 종합 운동장,0,,N,,토,,,,,0,Saturday,1,7,상반기,1,10,0,0,0,0,-9,1,0,0,1,0,0,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,0,0,0,0,0
99,2026-07-11,19:30,17,1,광주,포항,0,0,광주 월드컵,광주 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,7,상반기,7,2,0,0,0,0,5,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,0,0,0,0,0
100,2026-07-12,19:30,17,1,제주,대전,0,0,제주 월드컵,제주 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,7,상반기,8,12,0,0,0,0,-4,0,0,1,1,0,1,0,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,0,0,0,0,0
101,2026-07-12,19:30,17,1,인천,안양,0,0,인천 전용,인천 축구 전용경기장,0,,N,,일,,,,,0,Sunday,1,7,상반기,3,4,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,0,0,0,0,0
102,2026-07-12,19:30,17,1,서울,강원,0,0,서울 월드컵,서울 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,7,상반기,5,11,0,0,0,0,-6,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,중위권,강등권,1,0,0,0,0,0
103,2026-07-18,19:30,18,1,대전,울산,0,0,대전 월드컵,대전 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,7,상반기,12,6,0,0,0,0,6,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,중위권,1,0,0,0,0,0
104,2026-07-18,19:30,18,1,강원,김천,0,0,강릉하이원아레나,강릉하이원아레나,0,,N,,토,,,,,0,Saturday,1,7,상반기,11,1,0,0,0,0,10,0,1,1,0,1,0,1,0,0,1,하위스플릿,상위스플릿,강등권,ACL권,1,0,0,0,0,0
105,2026-07-18,19:30,18,1,인천,전북,0,0,인천 전용,인천 축구 전용경기장,0,,N,,토,,,,,0,Saturday,1,7,상반기,3,9,0,0,0,0,-6,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,0,0,0,0,0
106,2026-07-18,19:30,18,1,제주,포항,0,0,제주 월드컵,제주 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,7,상반기,8,2,0,0,0,0,6,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,강등위기,ACL권,1,0,0,0,0,0
107,2026-07-19,19:30,18,1,안양,광주,0,0,안양 종합,안양 종합 운동장,0,,N,,일,,,,,0,Sunday,1,7,상반기,4,7,0,0,0,0,-3,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,0,0,0,0,0
108,2026-07-19,19:30,18,1,부천,서울,0,0,부천 종합,부천 종합 운동장,0,,N,,일,,,,,0,Sunday,1,7,상반기,10,5,0,0,0,0,5,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,중위권,1,0,0,0,0,0
109,2026-07-21,19:30,19,1,제주,강원,0,0,제주 월드컵,제주 월드컵 경기장,0,,N,,화,,,,,0,Tuesday,0,7,상반기,8,11,0,0,0,0,-3,0,0,1,1,0,1,0,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,0,0,0,0,0
110,2026-07-21,19:30,19,1,울산,인천,0,0,울산 문수,울산 문수 축구경기장,0,,N,,화,,,,,0,Tuesday,0,7,상반기,6,3,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,중위권,상위권,0,0,0,0,0,0
111,2026-07-21,19:30,19,1,전북,대전,0,0,전주 월드컵,전주 월드컵 경기장,0,,N,,화,,,,,1,Tuesday,0,7,상반기,9,12,0,0,0,0,-3,0,0,1,1,0,1,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,0,0,0,0,0
112,2026-07-22,19:30,19,1,부천,안양,0,0,부천 종합,부천 종합 운동장,0,,N,,수,,,,,0,Wednesday,0,7,상반기,10,4,0,0,0,0,6,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,0,0,0,0,0
113,2026-07-22,19:30,19,1,광주,김천,0,0,광주 월드컵,광주 월드컵 경기장,0,,N,,수,,,,,0,Wednesday,0,7,상반기,7,1,0,0,0,0,6,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,0,0,0,0,0
114,2026-07-22,19:30,19,1,서울,포항,0,0,서울 월드컵,서울 월드컵 경기장,0,,N,,수,,,,,0,Wednesday,0,7,상반기,5,2,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,중위권,ACL권,0,0,0,0,0,0
115,2026-07-25,19:30,20,1,포항,전북,0,0,포항 스틸야드,포항 스틸야드,0,,N,,토,,,,,0,Saturday,1,7,상반기,2,9,0,0,0,0,-7,1,0,0,1,0,0,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,0,0,0,0,0
116,2026-07-25,19:30,20,1,김천,대전,0,0,김천 종합,김천 종합 운동장,0,,N,,토,,,,,0,Saturday,1,7,상반기,1,12,0,0,0,0,-11,1,0,0,1,0,1,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등권,1,0,0,0,0,0
117,2026-07-26,19:30,20,1,안양,강원,0,0,안양 종합,안양 종합 운동장,0,,N,,일,,,,,0,Sunday,1,7,상반기,4,11,0,0,0,0,-7,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,상위권,강등권,1,0,0,0,0,0
118,2026-07-26,19:30,20,1,광주,제주,0,0,광주 월드컵,광주 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,7,상반기,7,8,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,0,0,0,0,0
119,2026-07-26,19:30,20,1,인천,부천,0,0,인천 전용,인천 축구 전용경기장,0,,N,,일,,,,,0,Sunday,1,7,상반기,3,10,0,0,0,0,-7,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,0,0,0,0,0
120,2026-07-26,19:30,20,1,서울,울산,0,0,서울 월드컵,서울 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,7,상반기,5,6,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,중위권,중위권,0,0,0,0,0,0
121,2026-08-01,19:30,21,1,강원,부천,0,0,강릉하이원아레나,강릉하이원아레나,0,,N,,토,,,,,0,Saturday,1,8,상반기,11,10,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,하위스플릿,하위스플릿,강등권,강등위기,0,0,0,0,0,0
122,2026-08-01,19:30,21,1,전북,서울,0,0,전주 월드컵,전주 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,8,상반기,9,5,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,중위권,1,0,0,0,0,0
123,2026-08-01,19:30,21,1,포항,김천,0,0,포항 스틸야드,포항 스틸야드,0,,N,,토,,,,,0,Saturday,1,8,상반기,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,상위스플릿,상위스플릿,ACL권,ACL권,0,0,0,0,0,0
124,2026-08-02,19:30,21,1,울산,안양,0,0,울산 문수,울산 문수 축구경기장,0,,N,,일,,,,,0,Sunday,1,8,상반기,6,4,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,중위권,상위권,0,0,0,0,0,0
125,2026-08-02,19:30,21,1,대전,광주,0,0,대전 월드컵,대전 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,8,상반기,12,7,0,0,0,0,5,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,0,0,0,0,0
126,2026-08-02,19:30,21,1,제주,인천,0,0,제주 월드컵,제주 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,8,상반기,8,3,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,0,0,0,0,0
127,2026-08-08,19:30,22,1,안양,대전,0,0,안양 종합,안양 종합 운동장,0,,N,,토,,,,,0,Saturday,1,8,상반기,4,12,0,0,0,0,-8,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,상위권,강등권,1,0,0,0,0,0
128,2026-08-08,19:30,22,1,부천,광주,0,0,부천 종합,부천 종합 운동장,0,,N,,토,,,,,0,Saturday,1,8,상반기,10,7,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,중위권,0,0,0,0,0,0
129,2026-08-08,19:30,22,1,강원,인천,0,0,강릉하이원아레나,강릉하이원아레나,0,,N,,토,,,,,0,Saturday,1,8,상반기,11,3,0,0,0,0,8,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,0,0,0,0,0
130,2026-08-08,19:30,22,1,김천,서울,0,0,김천 종합,김천 종합 운동장,0,,N,,토,,,,,0,Saturday,1,8,상반기,1,5,0,0,0,0,-4,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,중위권,0,0,0,0,0,0
131,2026-08-08,19:30,22,1,전북,제주,0,0,전주 월드컵,전주 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,8,상반기,9,8,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,강등위기,0,0,0,0,0,0
132,2026-08-08,19:30,22,1,포항,울산,0,0,포항 스틸야드,포항 스틸야드,0,,N,,토,,,,,1,Saturday,1,8,상반기,2,6,0,0,0,0,-4,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,중위권,0,0,0,0,0,0
133,2026-08-15,19:30,23,1,광주,포항,0,0,광주 월드컵,광주 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,8,상반기,7,2,0,0,0,0,5,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,0,0,0,0,0
134,2026-08-15,19:30,23,1,제주,안양,0,0,제주 월드컵,제주 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,8,상반기,8,4,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,0,0,0,0,0
135,2026-08-15,19:30,23,1,서울,대전,0,0,서울 월드컵,서울 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,8,상반기,5,12,0,0,0,0,-7,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,중위권,강등권,1,0,0,0,0,0
136,2026-08-16,19:30,23,1,인천,김천,0,0,인천 전용,인천 축구 전용경기장,0,,N,,일,,,,,0,Sunday,1,8,상반기,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,0,0,0,0,0
137,2026-08-16,19:30,23,1,부천,전북,0,0,부천 종합,부천 종합 운동장,0,,N,,일,,,,,0,Sunday,1,8,상반기,10,9,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등위기,0,0,0,0,0,0
138,2026-08-16,19:30,23,1,울산,강원,0,0,울산 문수,울산 문수 축구경기장,0,,N,,일,,,,,0,Sunday,1,8,상반기,6,11,0,0,0,0,-5,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,중위권,강등권,1,0,0,0,0,0
139,2026-08-22,19:30,24,1,안양,서울,0,0,안양 종합,안양 종합 운동장,0,,N,,토,,,,,1,Saturday,1,8,상반기,4,5,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,중위권,0,0,0,0,0,0
140,2026-08-22,19:30,24,1,전북,울산,0,0,전주 월드컵,전주 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,8,상반기,9,6,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,중위권,1,0,0,0,0,0
141,2026-08-22,19:30,24,1,포항,부천,0,0,포항 스틸야드,포항 스틸야드,0,,N,,토,,,,,0,Saturday,1,8,상반기,2,10,0,0,0,0,-8,1,0,0,1,0,0,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,0,0,0,0,0
142,2026-08-22,19:30,24,1,제주,김천,0,0,제주 월드컵,제주 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,8,상반기,8,1,0,0,0,0,7,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,강등위기,ACL권,1,0,0,0,0,0
143,2026-08-23,19:30,24,1,대전,강원,0,0,대전 월드컵,대전 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,8,상반기,12,11,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,하위스플릿,하위스플릿,강등권,강등권,0,0,0,0,0,0
144,2026-08-23,19:30,24,1,광주,인천,0,0,광주 월드컵,광주 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,8,상반기,7,3,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,0,0,0,0,0
145,2026-08-25,19:30,25,1,서울,부천,0,0,서울 월드컵,서울 월드컵 경기장,0,,N,,화,,,,,0,Tuesday,0,8,상반기,5,10,0,0,0,0,-5,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,중위권,강등위기,1,0,0,0,0,0
146,2026-08-25,19:30,25,1,김천,전북,0,0,김천 종합,김천 종합 운동장,0,,N,,화,,,,,0,Tuesday,0,8,상반기,1,9,0,0,0,0,-8,1,0,0,1,0,0,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,0,0,0,0,0
147,2026-08-25,19:30,25,1,제주,포항,0,0,제주 월드컵,제주 월드컵 경기장,0,,N,,화,,,,,0,Tuesday,0,8,상반기,8,2,0,0,0,0,6,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,강등위기,ACL권,1,0,0,0,0,0
148,2026-08-26,19:30,25,1,안양,인천,0,0,안양 종합,안양 종합 운동장,0,,N,,수,,,,,0,Wednesday,0,8,상반기,4,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,0,0,0,0,0
149,2026-08-26,19:30,25,1,대전,울산,0,0,대전 월드컵,대전 월드컵 경기장,0,,N,,수,,,,,0,Wednesday,0,8,상반기,12,6,0,0,0,0,6,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,중위권,1,0,0,0,0,0
150,2026-08-26,19:30,25,1,강원,광주,0,0,강릉하이원아레나,강릉하이원아레나,0,,N,,수,,,,,0,Wednesday,0,8,상반기,11,7,0,0,0,0,4,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,0,0,0,0,0
151,2026-08-29,19:30,26,1,울산,김천,0,0,울산 문수,울산 문수 축구경기장,0,,N,,토,,,,,0,Saturday,1,8,상반기,6,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,중위권,ACL권,0,0,0,0,0,0
152,2026-08-29,19:30,26,1,부천,안양,0,0,부천 종합,부천 종합 운동장,0,,N,,토,,,,,0,Saturday,1,8,상반기,10,4,0,0,0,0,6,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,0,0,0,0,0
153,2026-08-30,19:30,26,1,광주,서울,0,0,광주 월드컵,광주 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,8,상반기,7,5,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,중위권,1,0,0,0,0,0
154,2026-08-30,19:30,26,1,인천,전북,0,0,인천 전용,인천 축구 전용경기장,0,,N,,일,,,,,0,Sunday,1,8,상반기,3,9,0,0,0,0,-6,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,0,0,0,0,0
155,2026-08-30,19:30,26,1,제주,대전,0,0,제주 월드컵,제주 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,8,상반기,8,12,0,0,0,0,-4,0,0,1,1,0,1,0,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,0,0,0,0,0
156,2026-08-30,19:30,26,1,포항,강원,0,0,포항 스틸야드,포항 스틸야드,0,,N,,일,,,,,0,Sunday,1,8,상반기,2,11,0,0,0,0,-9,1,0,0,1,0,1,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등권,1,0,0,0,0,0
157,2026-09-05,19:00,27,1,부천,대전,0,0,부천 종합,부천 종합 운동장,0,,N,,토,,,,,0,Saturday,1,9,하반기,10,12,0,0,0,0,-2,0,0,1,1,0,1,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,0,0,0,0,0
158,2026-09-05,19:00,27,1,서울,인천,0,0,서울 월드컵,서울 월드컵 경기장,0,,N,,토,,,,,1,Saturday,1,9,하반기,5,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,중위권,상위권,0,0,0,0,0,0
159,2026-09-05,19:00,27,1,전북,포항,0,0,전주 월드컵,전주 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,9,하반기,9,2,0,0,0,0,7,0,1,1,0,0,0,1,0,0,1,하위스플릿,상위스플릿,강등위기,ACL권,1,0,0,0,0,0
160,2026-09-05,19:00,27,1,제주,울산,0,0,제주 월드컵,제주 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,9,하반기,8,6,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,강등위기,중위권,1,0,0,0,0,0
161,2026-09-06,19:00,27,1,안양,강원,0,0,안양 종합,안양 종합 운동장,0,,N,,일,,,,,0,Sunday,1,9,하반기,4,11,0,0,0,0,-7,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,상위권,강등권,1,0,0,0,0,0
162,2026-09-06,19:00,27,1,김천,광주,0,0,김천 종합,김천 종합 운동장,0,,N,,일,,,,,0,Sunday,1,9,하반기,1,7,0,0,0,0,-6,1,0,0,1,0,0,0,0,1,0,상위스플릿,하위스플릿,ACL권,중위권,1,0,0,0,0,0
163,2026-09-08,19:30,28,1,울산,서울,0,0,울산 문수,울산 문수 축구경기장,0,,N,,화,,,,,0,Tuesday,0,9,하반기,6,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,중위권,중위권,0,0,0,0,0,0
164,2026-09-08,19:30,28,1,인천,부천,0,0,인천 전용,인천 축구 전용경기장,0,,N,,화,,,,,0,Tuesday,0,9,하반기,3,10,0,0,0,0,-7,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,0,0,0,0,0
165,2026-09-09,19:30,28,1,대전,안양,0,0,대전 월드컵,대전 월드컵 경기장,0,,N,,수,,,,,0,Wednesday,0,9,하반기,12,4,0,0,0,0,8,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,0,0,0,0,0
166,2026-09-09,19:30,28,1,강원,전북,0,0,강릉하이원아레나,강릉하이원아레나,0,,N,,수,,,,,0,Wednesday,0,9,하반기,11,9,0,0,0,0,2,0,0,1,1,1,0,1,1,0,0,하위스플릿,하위스플릿,강등권,강등위기,0,0,0,0,0,0
167,2026-09-09,19:30,28,1,광주,제주,0,0,광주 월드컵,광주 월드컵 경기장,0,,N,,수,,,,,0,Wednesday,0,9,하반기,7,8,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,0,0,0,0,0
168,2026-09-09,19:30,28,1,포항,김천,0,0,포항 스틸야드,포항 스틸야드,0,,N,,수,,,,,0,Wednesday,0,9,하반기,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,상위스플릿,상위스플릿,ACL권,ACL권,0,0,0,0,0,0
169,2026-09-12,16:30,29,1,전북,서울,0,0,전주 월드컵,전주 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,9,하반기,9,5,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,중위권,1,0,0,0,0,0
170,2026-09-12,16:30,29,1,울산,인천,0,0,울산 문수,울산 문수 축구경기장,0,,N,,토,,,,,0,Saturday,1,9,하반기,6,3,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,중위권,상위권,0,0,0,0,0,0
171,2026-09-12,16:30,29,1,부천,제주,0,0,부천 종합,부천 종합 운동장,0,,N,,토,,,,,1,Saturday,1,9,하반기,10,8,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,강등위기,0,0,0,0,0,0
172,2026-09-12,19:00,29,1,대전,포항,0,0,대전 월드컵,대전 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,9,하반기,12,2,0,0,0,0,10,0,1,1,0,1,0,1,0,0,1,하위스플릿,상위스플릿,강등권,ACL권,1,0,0,0,0,0
173,2026-09-13,16:30,29,1,김천,강원,0,0,김천 종합,김천 종합 운동장,0,,N,,일,,,,,0,Sunday,1,9,하반기,1,11,0,0,0,0,-10,1,0,0,1,0,1,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등권,1,0,0,0,0,0
174,2026-09-13,19:00,29,1,광주,안양,0,0,광주 월드컵,광주 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,9,하반기,7,4,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,0,0,0,0,0
175,2026-09-19,16:30,30,1,부천,김천,0,0,부천 종합,부천 종합 운동장,0,,N,,토,,,,,0,Saturday,1,9,하반기,10,1,0,0,0,0,9,0,1,1,0,0,0,1,0,0,1,하위스플릿,상위스플릿,강등위기,ACL권,1,0,0,0,0,0
176,2026-09-19,19:00,30,1,안양,울산,0,0,안양 종합,안양 종합 운동장,0,,N,,토,,,,,0,Saturday,1,9,하반기,4,6,0,0,0,0,-2,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,중위권,0,0,0,0,0,0
177,2026-09-20,16:30,30,1,강원,제주,0,0,강릉하이원아레나,강릉하이원아레나,0,,N,,일,,,,,0,Sunday,1,9,하반기,11,8,0,0,0,0,3,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,강등위기,0,0,0,0,0,0
178,2026-09-20,16:30,30,1,전북,광주,0,0,전주 월드컵,전주 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,9,하반기,9,7,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,중위권,0,0,0,0,0,0
179,2026-09-20,19:00,30,1,인천,대전,0,0,인천 전용,인천 축구 전용경기장,0,,N,,일,,,,,0,Sunday,1,9,하반기,3,12,0,0,0,0,-9,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,상위권,강등권,1,0,0,0,0,0
180,2026-09-20,19:00,30,1,포항,서울,0,0,포항 스틸야드,포항 스틸야드,0,,N,,일,,,,,0,Sunday,1,9,하반기,2,5,0,0,0,0,-3,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,중위권,0,0,0,0,0,0
181,2026-10-09,14:00,31,1,대전,전북,0,0,대전 월드컵,대전 월드컵 경기장,0,,N,,금,,,,,1,Friday,0,10,하반기,12,9,0,0,0,0,3,0,0,1,1,1,0,1,1,0,0,하위스플릿,하위스플릿,강등권,강등위기,0,0,0,0,0,0
182,2026-10-09,16:30,31,1,강원,부천,0,0,강릉하이원아레나,강릉하이원아레나,0,,N,,금,,,,,0,Friday,0,10,하반기,11,10,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,하위스플릿,하위스플릿,강등권,강등위기,0,0,0,0,0,0
183,2026-10-09,16:30,31,1,인천,포항,0,0,인천 전용,인천 축구 전용경기장,0,,N,,금,,,,,0,Friday,0,10,하반기,3,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,0,0,0,0,0
184,2026-10-10,14:00,31,1,서울,제주,0,0,서울 월드컵,서울 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,10,하반기,5,8,0,0,0,0,-3,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,중위권,강등위기,1,0,0,0,0,0
185,2026-10-10,16:30,31,1,김천,안양,0,0,김천 종합,김천 종합 운동장,0,,N,,토,,,,,0,Saturday,1,10,하반기,1,4,0,0,0,0,-3,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,상위권,0,0,0,0,0,0
186,2026-10-11,14:00,31,1,광주,울산,0,0,광주 월드컵,광주 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,10,하반기,7,6,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,중위권,1,0,0,0,0,0
187,2026-10-17,14:00,32,1,서울,김천,0,0,서울 월드컵,서울 월드컵 경기장,0,,N,,토,,,,,0,Saturday,1,10,하반기,5,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,중위권,ACL권,0,0,0,0,0,0
188,2026-10-17,16:30,32,1,울산,부천,0,0,울산 문수,울산 문수 축구경기장,0,,N,,토,,,,,0,Saturday,1,10,하반기,6,10,0,0,0,0,-4,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,중위권,강등위기,1,0,0,0,0,0
189,2026-10-18,14:00,32,1,대전,광주,0,0,대전 월드컵,대전 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,10,하반기,12,7,0,0,0,0,5,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,0,0,0,0,0
190,2026-10-18,14:00,32,1,전북,제주,0,0,전주 월드컵,전주 월드컵 경기장,0,,N,,일,,,,,0,Sunday,1,10,하반기,9,8,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,강등위기,0,0,0,0,0,0
